time,wind_speed,wind_angle,battery_voltage,battery_current,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,velocity_x,velocity_y,velocity_z,angular_x,angular_y,angular_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
202.5,3.0,259.0,23.09407615661621,19.163774490356445,-79.78283412672914,40.458911067277704,280.26794371032713,0.019625911489129063,-0.015540544874966145,0.1160750463604927,0.9929249286651612,-0.0009186124969103992,-0.040178250682535936,-1.0373484211743855,0.057482920587062836,-0.011182836256921291,0.10396764427423476,0.3971767278760672,0.11045155565254393,-9.7259614777565
202.6,3.0,259.0,23.15793037414551,17.279205322265625,-79.78283424532363,40.45891094816338,280.1810630264282,0.02048959769308567,-0.01744047738611698,0.11583954840898515,0.9929035305976868,-0.007906610108849577,-0.04988243991534506,-1.053812148487374,0.11929289251565932,-0.013468450866639614,0.19028083980083466,0.4227969976142049,-0.012207085937261582,-9.687159354686738
202.8,3.0,259.0,23.099082946777344,19.935096740722656,-79.78283446903995,40.458910848636826,279.9959109725952,0.01994457095861435,-0.01865549013018608,0.11622310429811478,0.9928476214408876,-0.062187860363045626,-0.048971146096480685,-1.080098464527773,0.09226636588573456,-0.032825473695993417,0.09579170495271684,0.4057534603402019,0.013449728898704051,-9.60734719991684
203.0,3.0,257.0,23.041488647460927,21.65267944335937,-79.78283457213796,40.45891082193957,279.7787841262817,0.019510379061102867,-0.016943717375397682,0.11719746887683867,0.9927724599838256,-0.10690207240187274,-0.03934889269649552,-1.0759867922841064,0.08500634133815765,-0.02455262281000614,0.09384813159704207,0.4368535944074393,-0.07654785526916386,-9.778779376745225
203.11,3.0,257.0,23.08405876159668,18.670764923095703,-79.78283470411863,40.45891072476727,279.70317873382567,0.018729815259575844,-0.015133170410990715,0.11790093779563905,0.9927334189414978,-0.1103616896827928,-0.04685878211545308,-1.0262410099280943,0.09772466123104097,0.02465275302529335,-0.06716939061880113,0.4308777765557171,0.2270201759599149,-9.993931185007096
203.2,2.9000000953674316,257.0,23.181718826293945,18.066431045532227,-79.78283479475101,40.458910699496215,279.60044607543944,0.01813684962689877,-0.013302181847393513,0.1186044067144394,0.9926868677139282,-0.12619205362161334,-0.043534051496926456,-1.026038633093393,0.010044926777482031,0.0942893996834755,-0.10358425974845886,0.4080162597075105,0.34838799901306633,-9.793097453713418
203.4,2.9000000953674316,255.0,23.139148712158203,19.131967544555664,-79.78283505724296,40.45891068805445,279.40392622375487,0.01536307670176029,-0.01029083039611578,0.1195390373468399,0.9926573634147644,-0.12151094335185468,-0.02124922998510856,-1.0436671093069374,0.06973066180944443,0.033456604927778244,0.03853004798293114,0.3605574434995651,-0.024587034755386414,-9.793983306884764
203.5,2.799999952316284,254.0,23.09407615661621,20.6507568359375,-79.78283517761881,40.45891068447903,279.2989772262573,0.014552250504493712,-0.010012144222855568,0.11962486058473587,0.9926620721817015,-0.1231344845844653,-0.010716474138659636,-1.045529981170173,0.06784272938966751,0.062431920319795615,0.09780316054821014,0.3103489375859499,-0.016318624145351353,-9.807265257239342
203.7,2.799999952316284,253.0,23.147912979125977,19.426183700561523,-79.78283568051536,40.45891053933305,279.11035284423826,0.018243946135044098,-0.00759485922753811,0.11996758729219435,0.9925811886787416,-0.14757846192799898,-0.015812579951495622,-1.0230435833855207,0.09671475738286972,0.01720178872346878,0.10118430107831956,0.3442153162881732,-0.05611955671571196,-9.842659038305284
203.9,2.700000047683716,251.0,23.125375747680664,19.799917221069336,-79.78283588006363,40.45891047538618,279.0209535064697,0.018482675775885585,-0.005492931231856346,0.12050836533308028,0.9925251007080078,-0.13892065053286912,-0.024188459894141062,-1.0193091171561115,0.08159111440181732,-0.00232344982214272,0.015044734813272953,0.37892281696200375,0.02119911689311266,-9.874133430719377
204.0,2.5999999046325684,250.0,23.142906188964844,18.360645294189453,-79.78283602514095,40.45891045975871,278.9195807876587,0.01833730563521385,-0.002769804326817393,0.12130791693925858,0.9924417734146118,-0.13487611935812535,-0.02031369299382141,-1.002528083269171,0.05156333744525909,0.007279782555997372,-0.030922118574380875,0.39944318175315857,0.09945540066808464,-9.934272043704986
204.1,2.5,248.0,23.049001693725586,20.396299362182614,-79.78283650008595,40.45891031603731,278.72515139007567,0.01822101324796677,0.0028633258771151304,0.12299277633428575,0.9922361969947816,-0.1350276015291131,-0.03690825646354269,-1.0272676481543035,-0.06761981546878815,-0.006633036769926548,0.0435834601521492,0.3044897899590433,0.057363981250673525,-9.743870914578439
204.3,2.4000000953674316,247.0,23.19674301147461,17.708600997924805,-79.78283673133056,40.458910245057176,278.52777990722655,0.01903311163187027,0.007712371181696653,0.12345846742391585,0.9921372532844543,-0.05719017908816632,-0.044024455497808514,-1.0556917697600507,0.06130619719624519,0.044136632233858115,-0.05106748268008232,0.43254763171076777,0.108213981539011,-9.624389494657516
204.41,2.299999952316284,243.0,23.06027030944824,19.96690368652344,-79.78283679852994,40.45891022773672,278.4209607543945,0.018950076773762703,0.008684920147061348,0.12364529073238373,0.9921075105667114,-0.030431825687715963,-0.05049239606487218,-1.075095690995701,0.0819215476512909,-0.012604986317455769,0.12287233024835588,0.3350297059491277,-0.10152080168947578,-9.63995010495186
204.6,2.200000047683716,241.0,23.0715389251709,19.784013748168945,-79.7828368580921,40.45891019814897,278.2097257080078,0.018999820575118058,0.009509275667369366,0.12409888207912445,0.9920424222946168,0.030545970450376457,-0.0532104956055368,-1.082516179755876,0.02356882207095623,-0.015901291742920876,-0.014575559645891191,0.3805003591999412,0.11489345697686075,-9.823192487955094
204.8,2.0999999046325684,238.0,23.095327377319336,19.990758895874023,-79.78283695980045,40.45891015483389,277.9997905197144,0.01912843436002732,0.008067823015153408,0.12372080236673355,0.9920998811721802,0.05259234591368117,-0.05634576866038168,-1.1096526865884508,-0.12020041793584825,-0.07140381634235382,-0.01231697853654623,0.4231455282121897,0.06257850076071918,-9.729205513000489
204.9,2.0999999046325684,237.0,23.09783172607422,19.839675903320312,-79.78283689120866,40.458910155996,277.8885196151733,0.017267681658267975,0.0054255593568086615,0.1226413920521736,0.9922859668731692,0.07337464400513694,-0.05556017558758354,-1.1104239532951978,-0.10265316069126128,-0.0794297605752945,0.019593065604567528,0.377387593947351,0.2375731576792896,-9.766588516831398
205.0,2.0,235.0,23.162939071655273,18.551488876342773,-79.78283691766408,40.458910103218216,277.7941335144043,0.015104811638593675,0.0016878601163625715,0.1208839789032936,0.9925503730773926,0.08930451733278838,-0.0547447320626078,-1.1108502609729198,0.00025891498080454767,-0.010457761585712431,-0.09674929827451706,0.4393343852832914,0.26786248393356804,-9.702555658221243
205.2,2.0,237.0,23.11911582946777,20.849552154541016,-79.78283669825053,40.45891011127458,277.5679725112915,0.017116427421569824,0.0010871336562559009,0.11808058619499208,0.9928559064865112,0.10423163514936698,-0.05057698366802008,-1.1532673353078986,0.03089272230863571,0.006094325799494982,0.006925703957676888,0.3017930358275771,0.08730772792361678,-9.590734090805055
205.4,1.7999999523162842,237.0,23.13163757324219,19.6885929107666,-79.78283675083676,40.45891009530303,277.4708131256104,0.01780082657933235,0.0006832354119978845,0.1182749941945076,0.9928211569786072,0.10369178773917664,-0.05187115431433896,-1.1304027213587922,0.04825286939740181,-0.041720211505889886,-0.0393180251121521,0.3158363667503,0.11538224766030908,-9.804308905005458
205.5,1.7999999523162842,235.0,23.01394462585449,21.54930686950684,-79.78283648899767,40.458910114611676,277.24439653778074,0.014582311734557154,0.0006359086255542934,0.11966483294963835,0.9927070736885072,0.11997660558359713,-0.055929682817204916,-1.1295911583333078,-0.03825974836945534,-0.022701160982251167,-0.04908757284283638,0.2814366306178272,0.12031670381315053,-9.781612352728844
205.7,1.7000000476837158,233.0,23.04399299621582,20.92906951904297,-79.78283605811205,40.45891028081564,277.0275557937622,0.012645496986806393,-0.0053399335592985145,0.11930708587169647,0.992762565612793,0.14761817818895656,-0.026395227441731096,-1.1416453452380977,-0.05912559106945992,-0.0949820801615715,-0.05932007730007172,0.33402672573924064,0.0607488704379648,-9.758437498211864
205.8,1.7000000476837158,232.0,22.98264312744141,21.95484733581543,-79.78283587018825,40.458910260668546,276.9212783279419,0.009332279674708843,-0.009426210075616837,0.11967528611421585,0.9927245378494264,0.14282161102288246,-0.02612840920997079,-1.1370162116065152,-0.06921704113483429,-0.07408396899700165,-0.12750160694122314,0.27372778940945863,0.2323452900722623,-9.862419118881228
205.9,1.600000023841858,235.0,23.02521324157715,21.310754776000977,-79.78283568873161,40.458910296360976,276.8082993927002,0.007192067801952363,-0.010785186663269995,0.12038059532642365,0.9926432371139526,0.12324033704938345,-0.012761848963416448,-1.1278899739787795,-0.07693042606115341,-0.058995123952627175,0.04349333792924881,0.13362813692539932,0.04818577129393816,-9.890448331832888
206.1,1.600000023841858,231.0,23.041488647460927,20.539432525634766,-79.782835332899,40.45891045728421,276.5814813079834,0.009179756045341492,-0.009543176740407944,0.12441591918468475,0.9921417832374572,0.1246857224364993,0.019873547075035792,-1.1473117633487706,0.046053655445575714,0.081016406416893,-0.0500505194067955,0.20406521329656244,0.2231200465746224,-9.824187684059144
206.2,1.5,223.0,23.01644897460937,21.318706512451172,-79.78283517860616,40.45891052647046,276.4671901168823,0.010556677356362345,-0.008661366999149324,0.12652315199375153,0.9918697476387024,0.11922985751126072,0.026047280358182576,-1.1419721346957104,0.04124615713953972,0.017266040667891502,-0.02938451990485192,0.26665086776018143,0.09332586499862372,-9.878991297483443
206.41,1.5,221.0,23.01269149780273,22.137739181518555,-79.78283503906489,40.45891060009687,276.35394033813475,0.010879529640078545,-0.00813577976077795,0.12821848690509796,0.9916529655456544,0.1052921959572293,0.03047098800872625,-1.1286159006360867,-0.04217635840177536,-0.020601727068424225,0.03948286548256874,0.24975161053240305,0.0395313713606447,-9.93060116171837
206.6,1.5,222.0,23.03522872924805,21.09605598449707,-79.7828350761687,40.45891052100079,276.14313969039915,0.010168867185711859,-0.004048152361065149,0.1296103596687317,0.9915046691894532,0.08636827081684212,0.01422669929441356,-1.0850393718158866,0.06526448577642441,0.033223811537027366,0.04576504230499268,0.2731621078401804,-0.0774817926529795,-9.995761363506318
206.7,1.5,224.0,23.059017181396484,20.610998153686523,-79.78283521740634,40.45891037537869,276.04308208847044,0.008224904537200928,-0.002325681271031499,0.12949585914611814,0.9915431141853333,0.06766542576938359,0.005351544693693169,-1.085422249625489,0.06357034295797348,-0.054958976805210114,-0.08726335316896439,0.2823994477652013,0.2739698824100196,-9.930702903270722
206.8,1.5,225.0,23.08656311035156,20.284975051879886,-79.78283488446566,40.45891055632232,275.8355954589844,0.009847310371696949,-0.0021161108743399373,0.12613986432552338,0.9919613599777222,0.12424671789253758,0.03301811208468525,-1.0430974959302262,-0.06651738286018373,0.1702919751405716,-0.05340005457401276,0.21809529662132265,0.2902921290881932,-10.0577512049675
207.0,1.600000023841858,227.0,23.12287330627441,18.78208923339844,-79.78283461690779,40.458910723368454,275.62817177200316,0.012240390293300152,-0.0027897832915186878,0.12167759239673615,0.9924902915954592,0.1282633826477145,0.04158407099422931,-1.0467468607759265,0.048725485801696784,-0.03622862696647644,0.06271197646856308,0.26079214040189985,0.052953846752643585,-9.778965902924538
207.2,1.600000023841858,228.0,23.02396011352539,21.01653861999512,-79.78283470461334,40.458910607430724,275.5273698272705,0.0123744523152709,-0.003923794720321894,0.12041391432285307,0.9926389455795288,0.0948073646964992,0.016364036118747958,-1.0703949738393854,-0.07027025520801544,0.01835155300796032,0.10552594065666199,0.18412322949618104,-0.09003173556178809,-9.731715722680091
207.3,1.600000023841858,233.0,23.17045021057129,18.16185188293457,-79.78283460776676,40.45891070992777,275.3247579040527,0.014054859057068823,-0.006181625183671713,0.1211547926068306,0.9925149083137512,0.0893311689665884,0.027249473357830664,-1.0893702451517504,0.10318983346223833,-0.04459138959646225,0.10873115807771684,0.3176543026417494,-0.11002638084813952,-9.690564773082734
207.4,1.600000023841858,231.0,23.03522872924805,19.990758895874023,-79.78283451335231,40.45891078491702,275.21516928100584,0.011970818042755129,-0.0034808700438588853,0.1228884905576706,0.9923422336578368,0.06962629574814093,0.037593699538102536,-1.1029349664868748,-0.04045668989419937,-0.08739513903856277,-0.042720552533864975,0.30594717191532256,0.20067878007888795,-9.73175665318966
207.6,1.5,228.0,23.11661148071289,18.29703140258789,-79.78283445147608,40.45891064884242,275.01297602081297,0.00811858382076025,-0.0043148468248546115,0.1264667958021164,0.9919282793998718,0.06051051293633738,0.01935438461082864,-1.1116070592693954,-0.12787103652954102,-0.029776722192764282,-0.03466648980975151,0.2578784362971783,0.03734260322526097,-9.6825365459919
207.7,1.5,237.0,23.23931312561035,17.350770950317386,-79.7828343695743,40.45891070708182,274.9001954498291,0.006716086994856596,-0.0050783134065568464,0.12733234465122226,0.9918243885040284,0.0801867010430183,0.03601765005599267,-1.1537958262052503,0.041549354791641235,-0.06069257482886314,-0.09903368353843688,0.2731129729561508,0.3578259167075157,-9.451813017725943
207.9,1.5,240.0,23.219280242919922,18.010766983032227,-79.78283427553794,40.458910617934215,274.68932804489134,0.0055947876535356045,-0.00476643443107605,0.12697096168994906,0.9918792843818665,0.07912215023823879,0.03334659322549334,-1.2211874622700356,-0.05029371753334999,0.04984423890709877,0.12010394036769867,0.2774262629449368,-0.07911085434257985,-9.417738368511198
208.1,1.5,244.0,23.0715389251709,21.072200775146484,-79.78283417647216,40.45891068299594,274.564667552948,0.009247594512999058,-0.004302741028368473,0.12660187482833862,0.991901159286499,0.1017477809801617,0.040771202602429335,-1.2767683134675076,0.11686420440673828,0.133860781788826,-0.0939113274216652,0.24530951734632256,0.17165035106241705,-9.2478089261055
208.2,1.5,245.0,23.095327377319336,19.37052154541016,-79.78283412097946,40.45891075947205,274.34586653137205,0.016427749767899513,-0.007362179458141327,0.12409438192844392,0.9921071529388428,0.07772033202620866,0.02058398042391313,-1.29541067461075,-0.0551656074821949,0.00745330099016428,0.16166672110557556,0.2734354651719332,-0.10279935934580862,-9.572299574017526
208.3,1.5,242.0,23.07028579711914,20.20545768737793,-79.78283395941553,40.458910696593364,274.2550104560852,0.014591084793210031,-0.008986134082078934,0.12035169452428818,0.992583394050598,0.0909496663446829,0.00025080177402218157,-1.2547849183195383,-0.0919141098856926,-0.08091432601213455,0.12723545730113986,0.27157919347286225,0.07586517456918955,-9.707307690382004
208.5,1.600000023841858,240.0,23.06027030944824,20.36449241638184,-79.7828337034723,40.45891078054505,274.01122984313963,0.021622920408844948,-0.009292609989643095,0.10834256559610367,0.9938349723815918,0.07673328346607602,-0.025678341541186343,-1.170699312826624,-0.025284912437200543,0.0702359676361084,0.0953940451145172,0.24104728085920216,0.26098328953608874,-10.247901488542556
208.61,1.5,245.0,22.992658615112305,21.477741241455078,-79.78283379649324,40.45891076297715,273.9117268028259,0.02131844498217106,-0.008854841813445091,0.10217002779245377,0.994499146938324,0.03864424200041588,-0.03173190694409631,-1.1249707939724054,-0.28216639161109924,-0.13515973091125488,0.018625356256961826,0.2832326029054821,0.1554980573616922,-10.175090789794922
208.8,1.600000023841858,247.0,23.14165306091309,18.805944442749023,-79.78283383797081,40.458910795802154,273.69376978302,0.01573306694626808,-0.01143302395939827,0.09602222591638564,0.9951892495155334,0.003465185772232133,-0.0381771646630252,-1.082124473052865,0.008720437996089458,-0.0009383532451465727,0.11598512530326845,0.19365501327440146,-0.0050158329494297505,-10.025133097171784
209.0,1.600000023841858,244.0,23.062774658203125,19.96690368652344,-79.78283380943459,40.45891080170339,273.5854037704468,0.014787209220230581,-0.012321218848228456,0.0963074117898941,0.9951655864715576,-0.02753937125631836,-0.03299761430967622,-1.087715695161074,-0.178475484251976,-0.04621412977576257,0.07741441577672957,0.10532211313024163,0.17205371757969262,-9.81635709285736
209.1,1.600000023841858,244.0,23.13414001464844,18.5037784576416,-79.7828339973577,40.45891078811832,273.36450561904905,0.01518523972481489,-0.011045894585549831,0.1014091894030571,0.9946675896644592,-0.06106892384768785,-0.015446012634317387,-1.1089969107353963,-0.01310115959495306,0.08370203524827957,-0.12185411900281905,0.26014704633504154,0.08578585300594567,-9.893975372314452
209.2,1.7999999523162842,245.0,23.03898429870605,19.77606201171875,-79.7828340407017,40.45891079988589,273.2529443206787,0.016194401308894157,-0.007643077988177538,0.10525085777044296,0.9942845106124878,-0.07419116679222165,-0.010431814048900631,-1.1082308735477857,0.0225213710218668,0.008519163355231285,-0.05575282126665115,0.25769649652764204,0.08080613574944437,-9.86821254014969
209.4,1.7999999523162842,242.0,23.08405876159668,20.18955421447754,-79.78283443906034,40.45891072973292,273.0407541694641,0.01778383553028107,-0.0006980921607464553,0.11302916705608368,0.993432343006134,-0.09800554827879822,-0.008860970682010942,-1.1141028466733056,-0.07173822075128555,0.0015678174095228314,-0.15527838468551636,0.4130854302272201,0.06100005859974773,-9.812635924816133
209.6,1.8999999761581416,238.0,23.15417289733887,18.066431045532227,-79.7828345370053,40.458910737855305,272.92960962677,0.019265111535787586,0.000537155952770263,0.1159236803650856,0.9930711388587952,-0.08245680226744216,-0.01134640898574769,-1.108100411478558,0.07199564576148987,0.0902399867773056,-0.21741056442260745,0.40387533467262987,0.17498059619218112,-9.792043200731278
209.7,1.8999999761581416,235.0,23.109100341796875,19.680641174316406,-79.78283487052644,40.45891062651125,272.7159446182251,0.019226530566811558,0.004743434954434632,0.11938555538654327,0.9926505088806152,-0.0697974366370534,-0.03515911779693818,-1.125017765928323,0.06748304516077043,-0.048837654292583466,0.16071675717830658,0.3303335146978498,-0.1366785927861929,-9.75597348153591
209.9,1.7999999523162842,225.0,23.13038444519043,18.59124755859375,-79.78283498052448,40.458910454340575,272.6179345550537,0.01880701817572117,0.007602499332278967,0.12125180661678316,0.9924145340919496,-0.04122419686358183,-0.06252485374912878,-1.114091955752628,0.08186157047748566,-0.04478955268859863,0.12072321772575376,0.23521079119294885,0.04552254728972912,-9.818812923431397
210.0,1.7999999523162842,222.0,23.045246124267567,20.849552154541016,-79.78283502014054,40.458910434037826,272.5066932144165,0.018562765792012208,0.012630143202841282,0.12317925691604616,0.99213045835495,-0.01832605087678316,-0.06338694610568482,-1.1091322754368684,0.08517572283744812,0.05900342762470245,-0.10082200169563292,0.33473606608808043,0.025722303651273253,-9.837922793626788
210.1,1.7999999523162842,217.0,23.109100341796875,19.012691497802734,-79.78283490196979,40.458910296928345,272.289646238327,0.018298158422112458,0.01521546859294176,0.12478908896446228,0.9918978810310364,0.06503462226924794,-0.08227612369857314,-1.1138571598046982,-0.13657203316688538,0.004741656128317118,0.003976078238338232,0.3541226192191244,0.04878361254930497,-9.886896733045578
210.3,1.7999999523162842,215.0,23.13414001464844,18.702571868896484,-79.78283496231901,40.458910145341676,272.0790263118744,0.017457256093621254,0.013649667613208294,0.1241689994931221,0.992013692855835,0.09504582719433556,-0.08952455771847233,-1.1243464011143078,0.02163136005401612,0.03847860544919968,-0.04773669317364693,0.459122788310051,-0.09451508816331626,-9.751958783268927
210.5,1.8999999761581416,209.0,23.13414001464844,18.464019775390625,-79.78283485632649,40.458910126033565,271.965462059021,0.016152868047356606,0.01416719797998667,0.12434687465429305,0.992006242275238,0.12270944638518046,-0.08808979990556605,-1.1355680956012744,0.07461540400981903,-0.08979696035385132,0.15771058201789856,0.33162717461586,-0.2614802845939994,-9.752867440581324
210.6,1.8999999761581416,204.0,23.04023742675781,20.23726463317871,-79.78283494450989,40.458910001712056,271.75001415634154,0.015440826304256916,0.01018517930060625,0.12499784678220748,0.9919846653938292,0.1074061905525289,-0.0819860015490817,-1.1640890450063601,-0.07439977675676346,0.03301743417978287,-0.031836595386266715,0.3265097645670176,0.03260646818205715,-9.736786428093913
210.8,1.7999999523162842,200.0,23.109100341796875,19.43413543701172,-79.7828346642517,40.458909894656784,271.5306337776184,0.01575622521340847,0.010074964724481106,0.12440520524978638,0.9920552968978882,0.1521857103859929,-0.07963195548106637,-1.1775657237824475,0.056625105440616615,0.03745472803711891,-0.209851935505867,0.37451028876006603,-0.2963899162039161,-9.777670744657515
210.9,1.8999999761581416,199.0,23.032724380493164,19.752206802368164,-79.78283450182904,40.4589098873036,271.41194638633726,0.015450668521225452,0.009034962393343449,0.12290842086076735,0.9922566413879396,0.1469797862180869,-0.0817096586205882,-1.1818848205144732,-0.10709863156080246,-0.05719124898314476,0.19221411645412445,0.2894939293339849,-0.33839751943945884,-9.743848695158961
211.1,1.7999999523162842,200.0,23.05150604248047,20.15774726867676,-79.78283433465948,40.458909884998704,271.2927127780914,0.014080963097512722,0.0073094298131763935,0.12042706459760665,0.9925954937934875,0.16656198337450356,-0.07362467399488692,-1.1938837920311236,0.06741610914468765,0.06549379229545592,-0.07549946755170822,0.4710940121859312,0.03319570306688548,-9.746566480994225
211.2,1.7999999523162842,199.0,23.109100341796875,18.97293281555176,-79.78283419285684,40.45890971941257,271.0721262397766,0.013501032255589962,0.008775534108281136,0.11448833346366882,0.9932941198349,0.15037373133121595,-0.07638842853435822,-1.1806408398251382,0.0585348904132843,-0.1112186163663864,0.24188239872455605,0.2477039521560073,-0.3963686426728964,-9.787126277089119
211.41,1.8999999761581416,197.0,23.0177001953125,20.746177673339844,-79.78283436685126,40.458909505285924,270.85898289108275,0.015273711644113062,0.009954959154129028,0.11065986752510072,0.993691086769104,0.11719968063021476,-0.08729422513312766,-1.1825863596316395,0.06623056530952454,0.04774205759167671,0.04148543626070023,0.29067400708794594,-0.4814417566359043,-9.702529930472377
211.5,1.8999999761581416,196.0,23.04399299621582,20.388347625732425,-79.78283433265251,40.45890944157256,270.75681433105467,0.016352200880646706,0.006506787147372961,0.11035240441560744,0.9937368035316468,0.09686834362378494,-0.08352382395024319,-1.1500200608676678,-0.19333595037460327,0.05179272219538689,-0.0570300780236721,0.2977059782668948,0.07096867963671685,-9.964875200986864
211.6,1.8999999761581416,193.0,23.09407615661621,18.106189727783203,-79.78283422179993,40.45890942324297,270.64187678718565,0.015462888404726982,0.0030868283938616514,0.11305677145719527,0.993463397026062,0.08686681779998408,-0.07541429959771374,-1.1442465917460658,-0.1987508684396744,-0.04657937213778497,-0.17004558444023132,0.3329457582905889,-0.015972957769408824,-9.838218662738802
211.8,1.8999999761581416,194.0,23.03147315979004,20.8256950378418,-79.78283403377634,40.458909276507626,270.4209161701202,0.0124199278652668,0.0054945694282650965,0.11945617944002153,0.9927466511726379,0.08452951341684352,-0.07730770809501161,-1.1617526099826243,-0.006592880468815565,0.01435641944408417,-0.07842692732810974,0.30805989883840085,0.019514817288145424,-9.767354502081874
211.9,1.8999999761581416,192.0,23.11786460876465,18.9013671875,-79.78283392647323,40.45890925902293,270.3046289386749,0.011742250993847849,0.007429053541272878,0.12099515646696092,0.992555856704712,0.08381542450673506,-0.06138547295321161,-1.1606478271119864,-0.08152829110622406,-0.007734629325568677,-0.23593769967556,0.3764124611020088,-0.04859789036214352,-9.774705621600152
212.1,1.8999999761581416,190.0,23.069034576416016,20.10208511352539,-79.78283382745876,40.4589092513686,270.18750461959837,0.01013031043112278,0.007400121074169873,0.12221518903970716,0.9924243092536926,0.0858799578505313,-0.04827805045650058,-1.1775168301111114,-0.07003214210271835,-0.0222664661705494,-0.1591627150774002,0.4220495407283306,-0.027253789929673082,-9.625568293333052
212.31,1.8999999761581416,185.0,23.036481857299805,20.603046417236328,-79.78283366391597,40.45890932521723,269.8671498003006,0.005479674320667982,0.00242086430080235,0.1240592822432518,0.992256760597229,0.08758931423955144,0.0324062956319015,-1.1504446569406217,-0.045221440494060516,0.04532485455274582,-0.002125995932146907,0.2444445131532848,-0.19237003281712534,-9.816633081436157
212.4,1.8999999761581416,183.0,22.962610244750977,22.28087043762207,-79.78283359326835,40.458909388981034,269.7542891206741,0.008519531227648258,0.0008879693341441454,0.1237294003367424,0.9922791123390198,0.07334769090795411,0.05418233706068752,-1.1045266249874268,0.006362766493111849,0.06407807022333145,-0.08422310650348662,0.4085917353630065,-0.09556856456212699,-10.224154776334762
212.5,2.0,177.0,23.079050064086914,19.457990646362305,-79.78283354489281,40.45890946696064,269.6464098396301,0.01008827332407236,0.00028046005172654986,0.12259794771671295,0.992405116558075,0.04962029365245455,0.06409034787433435,-1.062060356797268,-0.030379060655832287,-0.004381938837468624,0.05421481654047966,0.3249067503958941,-0.03312047498300672,-10.18478313446045
212.7,2.0,175.0,23.046497344970703,20.261119842529297,-79.78283342021768,40.45890943330954,269.43810173892973,0.011663774028420448,0.0020424588583409786,0.12022248655557632,0.9926764369010924,0.040055746646477985,0.04687197181508889,-1.0431876902660728,0.12250244617462155,0.08986147493124008,-0.017266027629375458,0.4124611303210259,-0.11887119901366533,-9.996394032239914
212.9,2.0999999046325684,170.0,22.96887016296387,21.692440032958984,-79.78283350863228,40.45890933309162,269.3276863994598,0.01286728773266077,0.00631805555894971,0.11973190307617188,0.992702841758728,0.029911539023156138,0.02463378196890806,-1.0685371226589335,0.16024979948997498,0.1321331262588501,-0.09057045727968216,0.3850840646401048,-0.033811012879014016,-9.921437405347824
213.0,2.0999999046325684,166.0,23.02145576477051,21.28689956665039,-79.78283349917784,40.45890943565254,269.1158283653259,0.013566877692937851,0.012862954288721085,0.12050723284482955,0.9925363659858704,0.03086951636876505,0.02372492275028733,-1.0502573589049309,0.024726008996367455,-0.010703602805733679,-0.07042312622070312,0.34100113838911056,-0.11203842602670193,-9.847937904596327
213.1,2.0999999046325684,158.0,23.026464462280273,20.63485336303711,-79.78283351544941,40.458909508363206,269.0034869017601,0.012035158462822436,0.012576193548738956,0.1230400800704956,0.992249071598053,0.05872800744133514,0.03515772361132353,-1.0655638645061751,0.04723094776272774,0.11065007746219636,-0.1691352128982544,0.3316390883177519,-0.11869778338819745,-9.95195285439491
213.31,2.0999999046325684,155.0,23.109100341796875,19.537508010864254,-79.78283362613121,40.45890958027893,268.7959837617874,0.012267011217772959,0.017920847982168198,0.13098983466625214,0.9911458492279052,0.06680827423878997,0.042525292205832566,-1.0762890057309886,-0.02321651205420494,0.021976711228489883,-0.011460690759122372,0.2504203858226538,-0.2337055717036128,-9.81032393574715
213.41,2.200000047683716,148.0,23.102840423583984,19.529556274414066,-79.78283358188773,40.45890965751832,268.6880608501434,0.013998823240399359,0.02137233316898346,0.13426236808300018,0.990616500377655,0.09897908493170783,0.04120852822621238,-1.0782389459474309,0.0007958287023939192,0.05221262201666832,-0.05738083645701408,0.3281072969734669,-0.25160605497658256,-9.77369580745697
213.6,2.200000047683716,146.0,23.06152153015137,20.34063720703125,-79.78283358058206,40.45890973211253,268.48261873447893,0.016066266223788258,0.020028414204716682,0.1349610537290573,0.9905182123184204,0.14844230369516753,0.023182746353416103,-1.1130933754170254,-0.10874837636947632,0.01834904216229916,0.1656985729932785,0.31984901849180464,-0.3041114385612309,-9.669257519245148
213.8,2.200000047683716,147.0,23.095327377319336,18.16185188293457,-79.78283345632082,40.45890981808513,268.3706408070922,0.016866374760866158,0.01944771595299244,0.13223187625408173,0.99088454246521,0.18085614288738425,0.02050718391751405,-1.1165597175202164,-0.03764674812555313,0.014179746620357038,0.016169294714927673,0.2910955913364887,-0.05426295154262335,-9.732677589654923
213.9,2.0999999046325684,147.0,23.05150604248047,20.491722106933594,-79.78283326768799,40.45890982055373,268.270350195706,0.015913756564259533,0.019065754488110542,0.1285095065832138,0.9913973212242126,0.21661015274037,0.004030930077820922,-1.1169286445502382,-0.04075828194618225,0.002152771456167102,0.0306362546980381,0.3031020081415773,0.04843230909202248,-9.741934316754342
214.1,2.0999999046325684,147.0,23.02521324157715,19.720399856567386,-79.78283286722676,40.458909992413616,268.0434806945324,0.01369250938296318,0.01304727140814066,0.1219317466020584,0.9923583269119264,0.24886917320269866,0.007147646406824607,-1.1229017690642011,-0.01717263273894787,-0.07137072086334229,0.21401585638523105,0.2410964157432318,-0.3773816370964049,-9.89982141852379
